item_id,item,label
'575787723526533120',a seven member disaster response team from save the children is flying from australia to vanuatu to assist in the destructive wake of,Donations and volunteering
'575787728165605377',usrId mp seeks more help for cyclone hit central qld a central queensland mp says areas worst hit by cyclone marcia last month httpAddress,Donations and volunteering
'575787728903630848',cyclone pam is not done yet it is headed towards new zealand won t be a direct hit but still gusts up to DD mph httpAddress,Other Useful Information
'575787828543537152',#health vanuatu school appeals for books yahoo singapore news httpAddress #southeast asia,Other Useful Information
'575787891865030656',queensland to send support to vanuatu httpAddress,Infrastructure and utilities
'575787941659721728',rt usrId we re currently mobilizing an emergency team to #vanuatu in response to cyclone pam that hit the region over the httpAddress #,Donations and volunteering
'575787945338122240',rt usrId #vanuatu 1D2 00 ppl targeted for food distributions usrId report n D httpAddress #cyclonepam httpAddress,Donations and volunteering
'575788041626763266',rt usrId two fiji missionaries unreachable after cyclone httpAddress #mormon #missionaries #twitterstake httpAddress,Not related or irrelevant
'575788042004234240',rt usrId shelterbox will work with usrId to respond to cyclone pam in httpAddress 1 00 shelter kits will be sent to help repair dam,Donations and volunteering
'575788052980727808',while vanuatus president was at a disaster risk conference a cyclone devastated his island nation httpAddress httpAddress,Other Useful Information
'575788064359886848',D chameleon nail polishes tiny dancer hula mist amp ; cyclone discontinued vhtf ! full re httpAddress httpAddress,Not related or irrelevant
'575788079841071105',rt usrId oxfam staff in port vila have reported complete destruction of homes amp ; small communities with barely any houses left st,Infrastructure and utilities
'575788091815936002',dozens #feared #dead #after #cyclone #pam #slams #vanuatu #vanuatu #vanuatu httpAddress f,Affected individuals
'575788125009674240',httpAddress australian cyclone makes landfall loses strength httpAddress,Other Useful Information
'575788155963490304',i think i just found my little httpAddress #rory #survivor #vanuatu httpAddress,Other Useful Information
'575788179443220480',rt usrId vanuatu residents called resilient in httpAddress christchurch residents will know what that means,Other Useful Information
'575788206760787968',rt usrId for immediate release ian dailey chief of staff httpAddress vanuatu in critical need at httpAddress httpAddress,Other Useful Information
'575788277552275456',rt usrId the agony of vanuatu and the new climate colonialism httpAddress good analysis,Other Useful Information
'575788283705233408',philip duncan what happens next with cyclone pam after vanuatu ? 4 maps httpAddress httpAddress usrId,Other Useful Information
'575788314021638144',rt usrId thanks for the updates usrId gt ; gt ; httpAddress #vanuatu #cyclonepam #tcpam,Other Useful Information
'575788320262770688',rt usrId httpAddress cyclone pam #cyclonepam where amp ; #39 ;s vanuatu ? country totally obscured by ferocious cyclone pam,Other Useful Information
'575788370368012288',update #cyclonepam worst D hit #vanuatu in pacific east of httpAddress reports say dozens dead mass httpAddress httpAddress,Affected individuals
'575788399837061121',very proud of the united strength of the pacific and nz especially the people flying over to help out after pam s destruction #doyourbit,Donations and volunteering
'575788425762205697',rt usrId were the largest ngo #withvanuatu on the ground providing life saving aid after httpAddress help now httpAddress,Donations and volunteering
'575788600375250945',rt usrId column as isu heads to the big DD championship game cyclone nation takes over the league tournament httpAddress,Not related or irrelevant
'575788647900921857',rt usrId httpAddress httpAddress httpAddress 01 10 49jst httpAddress 16 10 49utc httpAddress httpAddress,Not related or irrelevant
'575788678200557568',rt usrId #cyclonepam shows how much the #pacific needs investment for effective risk reduction httpAddress #wcdrr httpAddress,Other Useful Information
'575788680041795584',i have a reply owed to my maker and one on httpAddress,Not related or irrelevant
'575788707632054272',vanuatu cops the brunt of category 5 . heavy rain blasting the httpAddress httpAddress,Other Useful Information
'575788765374996481',#breaking aid heads for vanuatu after devastating pacific cyclone read more httpAddress,Donations and volunteering
'575788802876121089',usrId sending well wishes your way mark from hb young httpAddress hope you have used plenty of glue on those roadside hoardings ! #pam,Sympathy and support
'575788822274916353',connecting pam amp ; access #governance solutions gives you control amp ; audit access in a whole new way httpAddress,Not related or irrelevant
'575788836174852096',rt usrId #ed #prettylittleliars open jason dilaurentis httpAddress travis httpAddress ashley marin httpAddress ella montgomery httpAddress pam fields httpAddress wayne field,Not related or irrelevant
'575788854856155137',usrId #vanuatu latest usrId sit rep on #cyclonepam confirms DD fatalities httpAddress #tcpam,Affected individuals
'575788935227576320',rt usrId heartbreaking images of #cyclonepam s destruction of #vanuatu from care s httpAddress httpAddress httpAddress,Infrastructure and utilities
'575788945734152192',httpAddress after cyclone vanuatu revives rebuilds #chinanow,Other Useful Information
'575788954244415488',latest news iran negotiations vanuatu storm debt ceiling httpAddress sale httpAddress #news,Other Useful Information
'575789178232901634',pam palmater makes httpAddress while she shoots her mouth off as an afn puppet in hopes of getting elected national httpAddress sacrificed nothing !,Not related or irrelevant
'575789191344308224',origami cyclone can be seen in the httpAddress ep1 mario,Not related or irrelevant
'575789204338270209',thousands in vanuatu wait for relief after cyclone ; death toll climbs to 13 httpAddress via usrId,Affected individuals
'575789269731643394',rt usrId why is half tiwi islands on watch but darwin isn t ? prediction ex cyclone will pass closer to httpAddress who s making the decisio,Other Useful Information
'575789283610529792',#latest #news cyclone pam leaves trail of destruction on south pacific island nation christian science httpAddress httpAddress,Other Useful Information
'575789291860717568',rt usrId you can support oxfam s #cyclonepam humanitarian response here httpAddress #vanuatu httpAddress,Other Useful Information
'575789361196703745',flooding in vanuatu as cyclone hits maximum strength httpAddress,Other Useful Information
'575789427865219072',wow ! a must read ! this is so interesting about president httpAddress httpAddress httpAddress httpAddress,Not related or irrelevant
'575789444147515392',rt usrId relief efforts resuming in vanuatu as teams try to reach thousands of people affected by a devastating httpAddress usrId,Affected individuals
'575789450355085312',bbc news vanuatu cyclone pam wiped out development httpAddress prayers for all affected lets get help there,Sympathy and support
'575789454876667904',wind suddenly ramped up . gonna be a noisy httpAddress #cyclonepam,Not related or irrelevant
'575789494558810112',rt usrId #vanuatu httpAddress million required march june DD httpAddress see httpAddress httpAddress,Donations and volunteering
'575789605431083009',cyclone pam vanuatu devastated by tropical storm with dozens dead in one of worst disasters in pacific history httpAddress,Affected individuals
'575789629007261696',rt usrId climate change to blame for devastating cyclone says president of vanuatu httpAddress usrId usrId usrId,Infrastructure and utilities
'575789782866984961',a practice collects for tuvalu are any pharmacies taking donations ? httpAddress #primarycare via usrId,Donations and volunteering
'575789788462063616',usrId in painmaren pam poze 8babys quiking 6 6,Not related or irrelevant
'575789819969814528',sbsnews bishop lands in vanuatu to assess httpAddress httpAddress shouldnt we be donating this money rather than wasting it ?,Donations and volunteering
