item_id,item,label
'575772662091374593',"RT @SkyNews: A ""once-in-a-lifetime"" storm is bearing down on the South Pacific islands of Vanuatu http://t.co/M46gS3lyK9 http://t.co/jEUAcf‰Û_",Other Useful Information
'575772702276976640',"RT @RedCrossAU: Over 2,800 people in evacuation centres after #TCPam. Our appeal to provide humanitarian aid: http://t.co/fOdlerEpsL",Affected individuals
'575772714373271552',Cyclone Nathan bears down on Elcho Island as communities evacuated http://t.co/bCCSWKOlXs,Not related or irrelevant
'575772717728727040',@AjCalderon @thepamela Pam holler atcha boy with her number Aj is downnnn,Not related or irrelevant
'575772718504615936',RT @WisdomcubeNC: To say .75ads isn't gamebreaking is ridiculous. There's a reason people from VS use the cyclone when they're on NC. #Carr‰Û_,Infrastructure and utilities
'575772723302961152',Cyclone Pam: Vanuatu islanders will run out of food 'in a week' as officials slam aid - http://t.co/UzbEQpcxkU,Other Useful Information
'575772725148454912',"RT @OCHAAsiaPac: 6 confirmed deaths, at least 2000 people in evacuation centers. #UNDAC team en route to #Vanuatu for #CyclonePam http://t.‰Û_",Affected individuals
'575772728931672064',"Panerai PAM 111. Box &amp; papers 2011. More models in stock, contact us for further details http://t.co/fOUPABrtV6",Not related or irrelevant
'575772732824092673',RT @NWSLosAngeles: Animation of winds over South Pacific show Tropical Cyclones Pam &amp; Nathan. http://t.co/1f2CgKtSHH,Other Useful Information
'575772756714725376',**WA** TROPICAL CYCLONE FORECAST TRACK MAP  Tropical Cyclone Olwyn Issued at 6:00 am WST Thursday 12 March 2015.... http://t.co/MkZaJZWkLK,Other Useful Information
'575772795973435392',@Hollyw900 Good night Pam sorry I missed you tonight...‡_Á8‡_Á8‡_ã4,Not related or irrelevant
'575772798385160193',"We updated https://t.co/UbnFvvwplw , some networks down still. To offer telecomms help: https://t.co/aA1LzbZvaa http://t.co/5ymixnHYTe",Not related or irrelevant
'575772801560281088',RT @UnicefAsiaPac: Rebuilding begins: Critical supplies from UNICEF are on their way to #Vanuatu http://t.co/aJaduEcPDL #CyclonePam http://‰Û_,Donations and volunteering
'575772803296718848',Drone Flies Over Cyclone Pam Damage in Vanuatu http://t.co/ogRFyN5Xa4 via @DroneRss,Infrastructure and utilities
'575772803992940544',WHAT THE MEDIA ISN‰ÛªT TELLING YOU ABOUT THE VANUATUåÊDISASTER http://t.co/AXZQBxG1IF,Not related or irrelevant
'575772816622022657',The first look at Cyclone #Pam as the sun comes up very intense storm life threatening http://t.co/UPV56Mfq2r,Other Useful Information
'575772831302033408',"RT @del_souky: The one time I'm in the South Pacific, cyclone #Pam is here is well. Not pleased to meet her.",Other Useful Information
'575772834141749248',RT @ABCnorthqld: Today is TC Pam Appeal Day. You can share your support #withVanuatu by going to http://t.co/vPb2sIsdaf http://t.co/r5nGJR6‰Û_,Sympathy and support
'575772835064360960',RT @radionz: We've created a video showing the projected path of Cyclone Pam past New Zealand: https://t.co/8vHyJD5Kof,Other Useful Information
'575772840550526976',Off to PG to lobby the board of the College of New Caledonia  #supportburnslake #supportcommunity #supporteducation http://t.co/i0BUzNWrqh,Not related or irrelevant
'575772888910852096',"are you fucking KIDDING ME ""hey pam? will you wait for me? one second, while i tie my shoe?""",Not related or irrelevant
'575772941406765057',RT @mjfield: Vanuatu Daily Post reports it was total Western NGO/Media fabrication that their people drank seawater after @CyclonePam,Donations and volunteering
'575772941503193088',"RT @TrevorSinclair: Pray for the people of #Vanuatu. @RedCrossAU &amp; @UNICEFPacific ""unbelievable destruction"" after #TCPam hit Port Vila htt‰Û_",Sympathy and support
'575772969189908480',Category 5 #Cyclone #Pam hitting the small southern Pacific Island of Vanuatu. http://t.co/Bw9mvGps3u,Other Useful Information
'575772998428286977',"#LookingAtGirlzzz...Pam Anderson, Selena Gomez, Eva Longoria and More! http://t.co/I4vHQ81xbx",Not related or irrelevant
'575773017004900352',"Cyclone Pam tears through tiny Pacific archipelago of Vanuatu, leaving deadly trail... http://t.co/oXtGv6ZGTu",Infrastructure and utilities
'575773070389981185',To the Ends of the Earth: Loving Vanuatu After Cyclone Pam:  - How God uses international ties to grow... http://t.co/WyO6WWly2g #mcgmed,Sympathy and support
'575773091504218112',ICYMI: #Vanuatu severely affected by #CyclonePam. We‰Ûªve deployed personnel to quickly assess situation &amp; find best ways to help,Donations and volunteering
'575773127499608064',"Vanuatu Struggles to Account for Cyclone Damage, Deaths - New York Times",Infrastructure and utilities
'575773238703300610',Christian Science MonitorCyclone Pam and climate change: Are the Pacific Islands ready?Christian Science Monit... http://t.co/XSmNEKvXGk,Other Useful Information
'575773240301391873',RT @reeniac: #RedCross community volunteers assess #Cyclone Pam's impact http://t.co/zy9OCwqPml @federation @aureliabalpe,Other Useful Information
'575773313168842752',RT @OxfamAustralia: MEDIA RELEASE: Humanitarian crisis in #Vanuatu in the aftermath of #CyclonePam https://t.co/2oyLiDvPve,Not related or irrelevant
'575773400809017344',Homes still evacuated as Pam crosses NZ http://t.co/bo3ZpvMY4D,Affected individuals
'575773461672390658',"UN says 24 confirmed killed in Vanuatu cyclone: PORT VILA, March 17 (Reuters) - Twenty-four people are confirm... http://t.co/3u84Thijbg",Affected individuals
'575773515565113344',http://t.co/GiKzwrMkWA Cyclone Pam devastates Vanuatu amid fears of large death toll #HeadlinesApp,Affected individuals
'575773572662235136',RT @businessinsider: Amazing photos of a Pacific island nation just devastated by a monster cyclone http://t.co/kwf7JqJNQc http://t.co/C0Gp‰Û_,Affected individuals
'575773597119029249',"Top story: Mass casualties feared after cyclone hits Vanuatu - Al Jazeera Engli‰Û_ http://t.co/RxAhqwFLGT, see more http://t.co/urdFjSA7Nf",Affected individuals
'575773620879900675',Monster storm rips vulnerable Vanuatu http://t.co/56VFqCAx05,Other Useful Information
'575773631583756288',"Vanuatu: Vanuatu ‰ÛÒ Cyclone PAM (ECHO Daily Flash, 16 March 2015)  Source: European Commission Humanitarian Aid dep‰Û_ http://t.co/0KOam7TDFp",Not related or irrelevant
'575773640832118784',RT @HelenClarkUNDP: Tragedy in #Vanuatu where #CyclonePam struck populated areas at 300 km an hour; sea surges reported at up to 8 meters h‰Û_,Not related or irrelevant
'575773640936984576',"RT @DickieV: Remember Cyclone fans, Iowa State is a great finisher with five straight comeback wins.",Not related or irrelevant
'575773641012445184',"Tropical Cyclone #Pam, category five cyclone, slammed directly into Vanuatu (pop. 267,000). Summed up on @infobitt: http://t.co/PXNFXyvp3O",Other Useful Information
'575773642019090432',"MT @irinnews: #Vanuatu #CyclonePam: 393 reports @ReliefWeb /93 sources. UN-led ops platform: https://t.co/gHpNFBfjHa http://t.co/p4XdclZJ9I""",Other Useful Information
'575773642023268353',"Before &amp; After photos of our church building in Port-Vila, Vanuatu.  Mission'y @PeterGration heart-broken. @1_CSI http://t.co/699wHShID2",Infrastructure and utilities
'575773696628912128',RT @QLDCairns: UPDATE:  TROPICAL CYCLONE FORECAST TRACK MAP for #TCNathan http://t.co/LxTVDWngMD #fnq #nq #qld http://t.co/SZ9ztmnI3x,Other Useful Information
'575773774621995008',"I'm rich as a bitch with a smart mouth. Like Martin do Pam, Bitch get out!",Not related or irrelevant
'575773833904418816',#Vanuatu getting hammered with Category 5 cyclone. Can't imagine what it might look like in daylight. http://t.co/4WyT0agN9H,Other Useful Information
'575773859367944192',At 3 with Simon - The rescue effort on Vanuatu's remote Pacific islands continues.,Other Useful Information
'575773868633231360',"RT @SkyNewsAust: A Red Cross worker has described the devastation of #Vanuatu by #CyclonePam as ""apocalyptic"" http://t.co/lZPx2tchK7 http:/‰Û_",Infrastructure and utilities
'575773910416781312',RT @brownjenjen: åÈ http://t.co/1a2j8d76Py #Vanuatu Vanuatu 'Like a bomb's gone off': Cyclone hits Vanuatu dead-on  åÈ NEWS åÈ Arizona U‰Û_ http‰Û_,Other Useful Information
'575773931992408064',Jim and Pam are relationship goals af,Not related or irrelevant
'575773972882583552',RT @CoffeeBrothers1: @TonyAbbottMHR this is a long shot but looking to get 2 containers to #Tanna Island #Vanuatu of building materials for‰Û_,Other Useful Information
'575774014066438145',RT @apluspacific: #CyclonePam: #Vanuatu activates emergency plans as category five system predicted http://t.co/qwvVkNgG51 #TCPam http://t.‰Û_,Other Useful Information
'575774027458953216',#HappyBirthdayHector #follow Cyclone Nathan threat for NT - The Daily Telegraph  http://t.co/6sFrzGkmFM,Other Useful Information
'575774239128690691',‰ÛÏ@pam_schofield: Another 6 weeks to wait for my #NHS appointment to see a Consultant.  Wish I could have #PrivateCare =( disgusting pam,Not related or irrelevant
'575774239413829633',"RT @terese77284: In the premiere episode of The Wonder List, Bill Weir travels to Vanuatu and discovers a world divided by those who want t‰Û_",Not related or irrelevant
'575774295818919936',UFC   Bristol Palin   Michigan State basketball   Pi   Cinderella 2015   Friday the 13th   Vanuatu   Kenny Sti...  http://t.co/RXzXrKgdVO,Not related or irrelevant
'575774340043534336',"Cyclone devastates Vanuatu: SYDNEY, March 14 - One of the Pacific Ocean's most powerful ever storms devastated... http://t.co/BO422yiNnL",Infrastructure and utilities
'575774349208207361',RT @FinauLimuloa: Vanuatu Red Cross sending water kits from French Red Cross to Tanna - LOCAL led response #TCPam #IFRCpacific http://t.co/‰Û_,Donations and volunteering
'575774477914505217',RT @oxfamnz: #Vanuatu islanders adopt well-honed survival techniques in teeth of huge storm #CyclonePam http://t.co/79K9qjEIaN,Donations and volunteering
'575774605341630465',Fiji military helps prepare for Cyclone Pam - Radio New Zealand http://t.co/siPPplNp9i #Fiji,Other Useful Information
'575774607325675522',"RT @DXBMediaOffice: As per #UAE President's directives, #UAE to send urgent humanitarian aid to pacific islands hit by #CyclonePam",Donations and volunteering
'575774651470712833',Signs Cyclone Pam Was HAARPed For Vanuatu Disaster Capitalism http://t.co/xFNTtwbaBx,Other Useful Information
'575774665530023937',"""I'm such a dorky dancer."" ""I know, it's cute."" This season is Jim and Pam's version of Delena's season three, I'm weak. #TheOffice #3x15",Not related or irrelevant
'575774889799458816',‰_•ü #News ‰Û¢ NT workers swap Cyclone Lam for Pam: A GROUP of NT workers are headed to Vanuatu to help with the r... http://t.co/VCMCDd8P1L,Donations and volunteering
'575774942198788096',All Air Vanuatu flights remain cancelled due to excessive damage in the islands http://t.co/PUfkYTaN16 #Aviation #News,Infrastructure and utilities
'575775037870972929',i know they're cute as a couple but pam's fear that she doesn't deserve jim are well-founded. she brings nothing to the table.,Not related or irrelevant
'575775039829581825',RT @smh: Cyclone Nathan strengthens with 'hot towers' as it heads towards Queensland coast. http://t.co/UjeAg3R1XQ,Other Useful Information
'575775053058453504',RT @zoie_jones: Great to see smiling kids faces on Aniwa island #Vanuatu as they receive food after #CyclonePam. http://t.co/ZrHhjUcwW6,Donations and volunteering
'575775065440055296',"RT @savechildrenaus: ‰ÛÏWe‰Ûªre busily preparing for the worst as Cat 4 or 5 #CyclonePam heads our way.‰Û ‰ÛÒ says our Vanuatu Country Director, T‰Û_",Other Useful Information
'575775065926586369',RT @johnspatricc: ‰ Õ http://t.co/W9oH6L6Gre Cyclone Nathan forms off Far North Queensland #CycloneNathan   605,Other Useful Information
'575775147816194048',Foreign Affairs Department estimates 29 Canadians were in path of Cyclone Pam http://t.co/ImyILoEUol,Affected individuals
'575775152471863297',15 Reasons Why Pam Grier Was The First Woman You Fell In Love With http://t.co/qyrZ241Xlr,Not related or irrelevant
'575775173758025728',RT @helpearthdotorg: While death toll is not great in wake of #CyclonePam YET #Vanuatu destroyed food &amp; water capabilities HELP IS NEEDED,Donations and volunteering
'575775248970162176',#FAO #livestock : Vanuatu: Early reports suggest vast majority of crops destroyed http://t.co/s44d6e9Zqq,Infrastructure and utilities
'575775427194564608',RT @abcnews: Vanuatu's president appeals for international help after #CyclonePam leaves thousands displaced http://t.co/4El1Ddjsz8,Affected individuals
'575775523852455938',Vinnie and Pam welcoming you to a Tuesday..Happy St. Patrick's Day..Don't forget to wear something GREEN today!!... http://t.co/3n1v8z0IkV,Not related or irrelevant
'575775599312039936',"Micheal, Jim, Pam, Dwight, Angela, Toby, Meredith, Oscar, Kevin, Stanley, Phyllis, Ryan, Kelly, Creed, Darryl, Erin, Gabe, Holly, Mose&gt;&gt; you",Not related or irrelevant
'575775647135563776',"RT @RnewEd: #Vanuatu agrees! ""Too many political leaders are ignoring a growing environmental crisis."" @JeffDSachs http://t.co/aZ2MOoxsya #‰Û_",Other Useful Information
'575775710008250368',Cyclone Pam: Vanuatu a scene of destruction after South Pacific storm: Cyclone Pam: Vanuatu a scene of destruc... http://t.co/VXEhqnylb8,Infrastructure and utilities
'575775721190092800',"Vanuatu: Vanuatu: Cyclone PAM - Hygiene Kits - Needs, Delivered, For Delivery and Gaps - Malampa (as of 25 Mar 201‰Û_ http://t.co/4uGV6hJ187",Donations and volunteering
'575775751078682624',Google-News- Islanders flee from Cyclone Nathan's wrath - The Australian: Herald Sun‰Û_ http://t.co/BJTPYVU7Cp,Not related or irrelevant
'575775769256833025',RT @LPNorthover: The international community will need to help: BBC News - #Cyclone devastates South Pacific islands of #Vanuatu http://t.c‰Û_,Donations and volunteering
'575775790341607424',RT @sejorg: 3-hr-old report from Vanuatu says it's bad - 8 meter surges http://t.co/yO3yACKnEi,Infrastructure and utilities
'575775803100774400',"Today's Asia Brief: Cyclone Pam, India Nun Gang-Raped, and Abe on Comfort Women http://t.co/BCClaLn5YR",Other Useful Information
'575775816451297280',RT @CAREAustralia: #CyclonePam has hit Vanuatu with devastating force. We now need your help to reach communities affected: http://t.co/JGi‰Û_,Donations and volunteering
'575775828421840897',Vanuatu president calls for help after cyclone destruction - BBC News: BBC NewsVanuatu president calls for hel... http://t.co/4uVOD0NVTb,Donations and volunteering
